SP ID,EgoNetworksCombined,Full Name,Occupation,Political rank,Military rank,Aristo title,Clerical title,Knowledge Network,Social Network,Professional Network,Religious Network,Academies,Royal Academy,Institut de France,Academy_single,Academiy_single_provincial,Salons,Freemason,Jacobin,SociÈtÈ des Trente,Lodge,GenderGroup,Nationality,Birth Year,Death Year,Birth City,Birth Country,Death City,Death Country,LockeNet,ASmithNet,VoltaireNet,RousseauNet,D'AlembertNet,HumeNet,BenthamNet,Column6,Wikipedia Image Link,VIAF ID,VIAF URL,RecipientLetterCount by EE ID,AuthorLetterCount by EE ID,Total Letters
1259,Geoffrin,Jean-Baptiste Lamarck,botanist,,,,,"Sciences_Natural, Sciences_Medicine","Military, Government",Education,,,,,,,Geoffrin,,,,,Male,French,,1795,Bazentin,France,Paris,France,,,,,,,,,,41849820,https://viaf.org/viaf/41849820/,,,
1260,Geoffrin,Adam Petrovich Ozharovsky?,oncle paternel de la princesse Sophie,,,,,,"Nobility, Elite",,,,,,,,Geoffrin,,,,,Male,,,,,,,,,,,,,,,,,,,,,
1261,Geoffrin,Paul Pairaux,"librarian, antiquarian, academy member",,,,abbÈ,Letters_Antiquarian,,Cultural,Catholic_Clergy,"AcadÈmie des Sciences, Academy of Inscriptions",,,,,Geoffrin,,,,,Male,French,1730,1814,,,,,,,,,,,,,,,,,,
1262,Geoffrin,Pallavicini,"minster, politician, diplomat","ministre, diplomate",,marquis,,,"Elite, Government, Nobility",,,,,,,,Geoffrin,,,,,Male,Italian,1720,,Genoa,Italy,,,,,,,,,,,,,,,,
1263,Geoffrin,Jean-Rodolphe Perronet,"architect, structural engineer, engineer",,,,,,Government ,"Architecture, Other",,,,,,,Geoffrin,,,,,Male,French,1708,1794,Suresnes,France,Pont de la Concorde,France,,,,,,,,,,14798553,https://viaf.org/viaf/14798553/,,,
1264,Geoffrin, abbÈ Noël-Antoine Pluche,"writer, clergy",,,,abbÈ,,,,Catholic_Clergy,,,,,,Geoffrin,,,,,Male,French,1688,1761,Reims,France,,,,,,,,,,,,,,,,
1265,Geoffrin,Stanis?aw August Poniatowski,monarch,,,,,Letters,"Nobility, Elite, Government",,,,,,,,Geoffrin,,,,,Male,Polish,1732,1798,Vowchyn,Poland,Saint Petersburg,Russia,,,,,,,,,,26221,https://viaf.org/viaf/26221/,,,
1266,Geoffrin,Seweryn Rzewuski,son of a general,,,comte,,,"Nobility, Elite, Military",,,,,,,,Geoffrin,,,,,Male,French,,,Podhorse,,Vienna,Austria,,,,,,,,,,14993260,https://viaf.org/viaf/14993260/,,,
1267,Geoffrin,"Saint-Vincent, François Marguerite Joseph Courtin",manufacturing,,,,,,,,,,,,,,Geoffrin,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1268,Geoffrin,Sapieha,mistress of Stanislas,,,princesse,,,"Nobility, Court, Elite",,,,,,,,Geoffrin,,,,,Female,Polish,,,,,,,,,,,,,,,,,,,,
1269,Geoffrin,Mme Sartine,,,,,,,,,,,,,,,Geoffrin,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1270,Geoffrin,Mme Saurin,wife of lieutenant de police,,,,,,,,,,,,,,Geoffrin,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1271,Geoffrin,"Louis Philogène BrÈlart, vicomte de Puisieulx",architect,,,"vicomte, marquis",,,"Nobility, Government, Elite",Architecture,,,,,,,Geoffrin,,,,,Male,French,1702,1770,,,,,,,,,,,,,,,,,,
1272,Geoffrin,Auguste Sulkowski,courtier,,,prince,,,"Nobility, Court, Elite",,,,,,,,Geoffrin,,,,,Male,Polish,,,,,,,,,,,,,,,,,,,,
1273,Geoffrin,Tyskiewicz,courtier,,,comte,,,"Nobility, Court, Elite",,,,,,,,Geoffrin,,,,,Male,Polish,,1775,,,,,,,,,,,,,,,,,,
1274,Geoffrin,Charles-AndrÈ van Loo,"artist, painter",,,,,,Court,Artist,,AcadÈmie royale de peinture et de sculpture,,,,,Geoffrin,,,,,Male,French,1705,1765,Nice,France,Paris,France,,,,,,,,,,,,,,
1275,Geoffrin,Claude Joseph Vernet,"artist, painter",,,,,,,Artist,,,,,,,Geoffrin,,,,,Male,French,1714,1789,Avignon,France,Paris,France,,,,,,,,,,14965328,https://viaf.org/viaf/14965328/,,,
1276,"Geoffrin, Boufflers",abbÈ de Bon,clergy,,,,,,,,Catholic_Clergy,,,,,,"Geoffrin, Boufflers",,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1277,"Voltaire, D'Alembert, Rousseau, Geoffrin, Encyclopedistes",Claude Henri Watelet,"academy member,poet,author,art critic",,,,,Letters_Literary,"Elite, Government","Cultural, Gardening-farming",,"French Academy, AcadÈmie royale de peinture et de sculpture, Villa MÈdicis",Yes,,,,Geoffrin,,,,,Male,French,1718,1786,Paris,France,Paris,France, , ,Voltaire,Rousseau,D'Alembert, , ,,upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Jean-Baptiste_Greuze_-_Claude_Watelet_%281765%29.jpg/300px-Jean-Baptiste_Greuze_-_Claude_Watelet_%281765%29.jpg,66565253,http://viaf.org/66565253,6,7,13
1278,"Rousseau, Geoffrin",Fortunato Bartolomeo de Felice,"university professor,academic,teacher,schoolmaster",,,count,,Letters_Philosophical,"Elite, Nobility",Education,,,,,,,Geoffrin,,,,,Male,Italian,1723,1789,Rome,Italy,Yverdon,Switzerland, , , ,Rousseau, , , ,,upload.wikimedia.org/wikipedia/en/thumb/d/db/Fortunato_Bartolommeo_de_Felice.gif/200px-Fortunato_Bartolommeo_de_Felice.gif,14780406,http://viaf.org/14780406,1,2,3
1279,"Geoffrin, Helvetius, Graffigny, Minette",Anne-Catherine de Lignivile,"salonnière, hostess",,,,,Letters_Literary,"Elite, Nobility",,,,,,,,"Geoffrin, Helvetius, Graffigny, Minette",,,,,Female,French,1722,1800,,France,Auteuil,France, , , , , , , ,,http://upload.wikimedia.org/wikipedia/commons/5/51/AnneCatherineHelvetius.jpg,64007015,http://viaf.org/64007015,164,102,266
1280,"Geoffrin, Holbach, Encyclopedistes",Augustin Roux,"physician,chemist,journalist",,,,,"Sciences_Medicine, Sciences_Natural, Letters_Literary",,"Education, Medical, Cultural",,,,,,,"Geoffrin, Holbach",,,,,Male,French,1726,1776,Bordeaux,France,Paris,France,,,,,,,,,,56934602,https://viaf.org/viaf/56934602/,,,
1281,"Voltaire, D'Alembert, Geoffrin, Lespinasse, Holbach, Necker",Marie ThÈrèse Geoffrin,salon hostess,,,,,Letters_Literary,Elite,,,,,,,,"Geoffrin, Lespinasse, Holbach, Necker",,,,,Female,French,1699,1777,,France,,unknown, , ,Voltaire, ,D'Alembert, , ,,,39485386,http://viaf.org/39485386,4,3,7
1282,"Geoffrin, Nollet, Reamur",Paul Bosc d'Antic,chemist,,,,,"Sciences_Medicine, Sciences_Natural",,"Medical, Artisan",,,,,,,"Geoffrin, Nollet, Reamur",,,,,Male,French,1726,1784,Pierre-SÈgade,,Paris,France,,,,,,,,,,,,,,
1283,"Geoffrin, Tencin, Henault, EncyclopÈdie, Chatelet",RenÈ Antoine Ferchault de RÈaumur,"scientist, entomologist, astronomer, academy member",,,,,"Sciences_Mathematical, Sciences_Natural","Nobility, Elite",,,"AcadÈmie des sciences, Royal Society, Royal Swedish Academy of Sciences",,,,,"Geoffrin, Tencin, HÈnault, EncyclopÈdie, Chatelet, Tencin_Vivienne",,,,,Male,French,1683,1757,La Rochelle,France,,,,,,,,,,,,59144347,https://viaf.org/viaf/59144347/,,,
1284,Geoffrin,prince de Courlande,aristocrat,,,,,,"Nobility, Elite, Court",,,,,,,,Geoffrin,,,,,Male,French,1687,1772,,,,,,,,,,,,,,,,,,
1285,Geoffrin,François-Hubert Drouais,portraitist to the king,,,,,,Court,Artist,,,,,,,Geoffrin,,,,,Male,French,1727,1775,Paris,France,Paris,France,,,,,,,,,,34715058,https://viaf.org/viaf/34715058/,,,
1286,"Voltaire, D'Alembert, Geoffrin","Stanislas II, king of Poland",monarch,,,,,,"Elite, Government, Nobility",,,"Berlin Academy, Royal Society, St Petersburg Academy",,,,,Geoffrin,,,,,Male,Polish,1732,1798,Vowchyn,Belarus,St Petersburg,Russia, , ,Voltaire, ,D'Alembert, , ,,upload.wikimedia.org/wikipedia/commons/thumb/b/be/Stanislaw_Ulam_ID_badge.png/240px-Stanislaw_Ulam_ID_badge.png,26221,http://viaf.org/26221,6,5,11
1287,Graffigny,"Jeanne AngÈlique Roque de Varengeville, duchesse de Villars",aristocrat,,,duchesse,,,"Nobility, Elite",,,,,,,,Graffigny,,,,,Female,French,1675,1765,,France,,unknown, , , , , , , ,,,,,0,0,0
1288,Graffigny,Anne Catherine Protin de Barbarat,aristocrat,,,,,,"Elite, Nobility",,,,,,,,Graffigny,,,,,Female,French,1683,1757,,France,,unknown, , , , , , , ,,,,,0,0,0
1289,Graffigny,"Antoine Louis de RouillÈ, comte de Jouy",government minister,minister,,comte,,,"Nobility, Government, Elite",,,,,,,,Graffigny,,,,,Male,French,1689,1761,,France,,unknown, , , , , , , ,,,,,0,1,1
1290,"Voltaire, Graffigny",Jean François Du Bellay Du Resnel,"academy member,preacher,priest,poet,author",,,,,"Letters_Literary, Letters_Religious",,,Catholic_Clergy,"French Academy, Academy of Inscriptions",Yes,,,,Graffigny,,,,,Male,French,1692,1761,Rouen,France,,unknown, , ,Voltaire, , , , ,,http://upload.wikimedia.org/wikipedia/commons/8/8c/Jean-Fran%C3%A7ois_Resnel_Bellay.jpg,47004842,http://viaf.org/47004842,14,4,18
1291,"Voltaire, Graffigny",Françoise Paule Huguet de Graffigny,"author,playwright",,,,,Letters_Literary,"Elite, Nobility",Cultural,,,,,,,Graffigny,,,,,Female,French,1695,1758,Nancy,France,Paris,France, , ,Voltaire, , , , ,,http://upload.wikimedia.org/wikipedia/commons/1/1b/Francoisedegraffigny.jpg,36919157,http://viaf.org/36919157,93,78,171
1292,"Voltaire, Graffigny","Jeanne Gr‚ce Bosc Du Bouchet, comtesse d'Argental",aristocrat,,,comtesse,,,"Nobility, Elite",,,,,,,,Graffigny,,,,,Female,French,1703,1774,,France,,unknown, , ,Voltaire, , , , ,,,,,40,6,46
1293,"Voltaire, Graffigny",Anne Marie Fiquet Du Boccage,"academy member,author",,,,,Letters_Literary,,"Artist, Cultural",,"Academy of Rouen, Galilean Academy, Academy of Lyon, Academy of Padua, Academy of Florence, Academy of Bologna",,,,,Graffigny,,,,,Female,French,1710,1802,Rouen,France,,unknown, , ,Voltaire, , , , ,,http://upload.wikimedia.org/wikipedia/commons/4/43/Anne-MarieDuBoccage.jpg,,,11,5,16
1294,Graffigny,"Diane de Mailly, duchesse de Villars-Brancas",aristocrat,,,duchesse,,,"Elite, Nobility",,,,,,,,Graffigny,,,,,Female,French,1714,1769,,France,,unknown, , , , , , , ,,http://upload.wikimedia.org/wikipedia/commons/a/a0/Diane_Ad%C3%A9la%C3%AFde_de_Mailly-Nesle.jpg,,,1,0,1
1295,"Voltaire, Graffigny","Marc Antoine RenÈ de Voyer de Paulmy, marquis d'Argenson","diplomat,government minister,bibliophile",minister,,marquis,,"Letters_Literary, Collector","Elite, Government, Nobility",,,"Academy of Besançon, French Academy, AcadÈmie des sciences, Academy of Inscriptions ",Yes,,,,Graffigny,,,,,Male,French,1722,1787,,France,,France, , ,Voltaire, , , , ,,,66501599,http://viaf.org/66501599,5,1,6
1296,Voltaire,Saverio Bettinelli,"scholar,playwright",,,,,"Letters_Literary, Letters_Antiquarian",,Cultural,Clergy_Catholic,Academy of Arcadians,,,,,Graffigny,,,,,Male,Italian,1718,1808,,Italy,,unknown, , ,Voltaire, , , , ,,upload.wikimedia.org/wikipedia/commons/thumb/8/89/IllustrazioneL9.jpg/200px-IllustrazioneL9.jpg,29558099,https://viaf.org/viaf/29558099/,4,6,10
1297,"Graffigny, Encyclopedistes",Nicolas-François LiÈbault,officier,,,,,Letters_Literary,"Military, Nobility, Elite",,,,,,,,Graffigny_dEnfer,,,,,Male,French,1716,1800,Nancy,France,,,,,,,,,,,,,,,,
1298,Graffigny,Pierre VallerÈ,lawyer,,,,,,,Legal,,,,,,,Graffigny_dEnfer,,,,,Male,French,1702,1772,,,,,,,,,,,,,,,,,,
1299,Graffigny,Mme Decamps,,,,,,,,,,,,,,,Graffigny_dEnfer,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1300,Graffigny,Armand Dumay,captain of a regiment,,captain,,,,"Military, Nobility",,,,,,,,Graffigny_dEnfer,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1301,Graffigny,Mme Forrester,,,,,,,,,,,,,,,Graffigny_dEnfer,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1302,Graffigny,LucÈ,,,,,,,Nobility,,,,,,,,Graffigny_dEnfer,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1303,Graffigny,La Galaizière,,,,,,,Nobility,,,,,,,,Graffigny_dEnfer,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1304,Graffigny,Mareil,,,,,,,,,,,,,,,Graffigny_dEnfer,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1305,Graffigny,Mme de Preysing,,,,,,,Nobility,,,,,,,,Graffigny_dEnfer,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1306,Graffigny,abbÈ PÈrau,clergy,,,,,Letters_Literary,,,Catholic_Clergy,,,,,,Graffigny_dEnfer,,,,,Male,French,,,Semur,France,Paris,France,,,,,,,,,,,,,,
1307,Graffigny,Jean-François Verdun de Montchiroux,fermier gÈnÈral et actionnaire de la Manufacture de Vincennes,,,,,,,"Gardening-farming, Industry",,,,,,,Graffigny_dEnfer,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1308,Graffigny,Mlle Bagarotti,,,,,,,,,,,,,,,Graffigny_dEnfer,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1309,Graffigny,Jacques-Louis Desvoys,,,,,,,,,,,,,,,Graffigny_dEnfer,,,,,Male,French,1721,1769,,,,,,,,,,,,,,,,,,
1310,Graffigny,Thomas Dromgoole,doctor,,,,,,,Medicine,,,,,,,Graffigny_dEnfer,,,,,Male,Irish,1750,1826,,Ireland,Rome,Italy,,,,,,,,,,9690522,http://viaf.org/viaf/9690522,,,
1311,Graffigny,Dufresne d'Aubigny,,,,,,,"Nobility, Eite",,,,,,,,Graffigny_dEnfer,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1312,Graffigny,Mazières,,,,,,,,,,,,,,,Graffigny_dEnfer,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1313,Graffigny,Guimond de La Touche,,,,,,Letters_Literary,"Nobility, Elite",,Jesuit,,,,,,Graffigny_dEnfer,,,,,Male,French,1723,,,,,,,,,,,,,,,49518157,http://viaf.org/viaf/49518157,,,
1314,Graffigny,Baron du Houx de ViomÈnil,,,,baron,,,"Nobility, Elite",,,,,,,,Graffigny_dEnfer,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1315,Graffigny,La Galaizière nephews and more brothers,,,,,,,"Nobility, Elite",,,,,,,,Graffigny_dEnfer,,,,,Group,French,,,,,,,,,,,,,,,,,,,,
1316,Graffigny,"Rose de Ponze, baronne de Neuvron",,,,baronne,,,"Nobility, Elite",,,,,,,,Graffigny_dEnfer,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1317,Graffigny,Emmanuel HÈrÈ de Corny,architect,,,,,,Court,Architecture,,,,,,,Graffigny_dEnfer,,,,,Male,French,1705,1763,Nancy,France,LunÈville,France,,,,,,,,,,15564146,https://viaf.org/viaf/15564146/,,,
1318,Graffigny,Mme HÈrÈ,,,,,,,,,,,,,,,Graffigny_dEnfer,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1319,Graffigny,"François Joseph de Choiseul, marquis de Stainville",aristocrat,,,marquis,,,"Elite, Nobility, Court",,,,,,,,Graffigny_dEnfer,,,,,Male,French,1700,1770,,,,,,,,,,,,,,,,,,
1320,Graffigny,"Stainville, Marquise de ",aristocrat,,,marquise,,,"Elite, Nobility, Court",,,,,,,,Graffigny_dEnfer,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1321,"Graffigny, Necker",Pierre-Joseph Bernard,"librettist, poet, librarian",,,,,Letters_Literary,"Military, Nobility",Cultural,,,,,,,"Graffigny_dEnfer, Necker_Clery",,,,,Male,French,1708,1775,Grenoble,France,,,,,,,,,,,,34471504,https://viaf.org/viaf/34471504,,,
1322,Graffigny,Jacques Vaucanson,engineer,,,,,Sciences,Elite,,,AcadÈmie des sciences,,,,,Graffigny_dEnfer,,,,,Male,French,1709,1782,Grenoble,France,Paris,France,,,,,,,,,,12325628,http://viaf.org/viaf/12325628,,,
1323,Graffigny,marÈchal de Lowendal,marÈchal de France,,marÈchal de France,comte,,,"Elite, Nobility, Military",,,AcadÈmie des sciences,,,,,Graffigny_dEnfer,,,,,Male,French,1700,1755,Hambourg,Germany,Paris,France,,,,,,,,,,54192674,http://viaf.org/viaf/54192674,,,
1324,Graffigny,Jean-Baptiste Desmarets de Maillebois,"gÈnÈral, marÈchal",,"gÈnÈral, marÈchal de France",marquis,,,"Elite, Nobility, Military",,,,,,,,Graffigny_dEnfer,,,,,Male,French,1682,,,,,,,,,,,,,,,54174360,http://viaf.org/viaf/54174360,,,
1325,Graffigny,Nicolas-Claude Thieriot,,,,,,Letters_Literary,,,,,,,,,Graffigny_dEnfer,,,,,Male,French,1696,1772,Paris,France,Paris,France,,,,,,,,,,9771184,http://viaf.org/viaf/9771184,,,
1326,Graffigny,"La Galaizière, abbÈ",clergy,,,,,,Nobility,,Catholic_Clergy,,,,,,"Graffigny_dEnfer, Graffigny_SaintAntoine",,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1327,Graffigny,Giacomo Casanova,"librarian, writer, author",,,,,Letters_Literary,,,,,,,,,Graffigny_dEnfer?,,,,,Male,Italy,1725,,Venice,Italy,Duchcov,,,,,,,,,,http://upload.wikimedia.org/wikipedia/commons/a/a0/Casanova_ritratto.jpg,61543231,http://viaf.org/viaf/61543231,,,
1328,Graffigny,Clairon Lebrun,playwright,,,,,Letters_Literary,,Cultural,,,,,,,Graffigny_Luneville,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1329,Graffigny,Philippe Vayringe,,,,,,Sciences_Mathematical,,"Artisan, Education, Medical",,,,,,,Graffigny_Luneville,,,,,Male,French,1684,1745,La Meuse,France,,,,,,,,,,,,,,,,
1330,Graffigny,Valentin Jameria Duval,,,,,,,,Medical,,,,,,,"Graffigny_Luneville, Graffigny_dEnfer?",,,,,Male,French,,,,,,,,,,,,,,,,74913431,http://viaf.org/viaf/74913431,,,
1331,Graffigny,Charles-Antoine Le Clerc,,,,,,Letters_Literary,Government,Cultural,,,,,,,Graffigny_Luneville,,,,,Male,French,1714,1754,CrÈpy-en-Valois,France,Rome,Italy,,,,,,,,,,,,,,
1332,Graffigny,Balthazar-Joseph-Francois-Nicolas-Antoine-Michel Hurtado,,,,,,,,,,,,,,,Graffigny_Luneville,,,,,Male,?,,,,,,,,,,,,,,,,,,,,
1333,Graffigny,Nicolas Duvigeon,,,,,,,,,,,,,,,Graffigny_Luneville,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1334,Graffigny,Blane,unknown,,,,,,,,,,,,,,Graffigny_Luneville,,,,,Male,?,,,,,,,,,,,,,,,,,,,,
1335,Graffigny,James Forrester,,,,,,,"Nobility, Elite",,,,,,,,Graffigny_Luneville,,,,,Male,Scottish?,,,,,,,,,,,,,,,,,,,,
1336,"Graffigny, Deffand",Granville Eliot,"aristocrat, Major General",,Major General,earl,,,"Military, Elite, Nobility",,,,,,,,"Deffand, Graffigny_Luneville",,,,,Male,English,1713,1759,Barnes,England,Rodheim an der Bieber,Germany,,,,,,,,,,3559513,http://viaf.org/viaf/3559513,,,
1337,Graffigny,Pierre de Lubert,,,,,,,"Nobility, Elite",,,,,,,,Graffigny_Luneville,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1338,Graffigny,Nicolas Vennevault,painter,,,,,,Artist,,,,,,,,"Graffigny_Luneville, Graffigny_SaintAntoine",,,,,Male,French,1697,1775,,,,,,,,,,,,,,90519984,http://viaf.org/viaf/90519984,,,
1339,Graffigny,Lord Sherard Manners,aristocrat,,,,,,"Nobility, Government, Elite",,,,,,,,Graffigny_SaintAntoine,,,,,Male,English,1713,1742,,,,,,,,,,,,,,,,,,
1340,Graffigny,Antoine-Martin Chaumont de La Galaizière,aristocrat,,,marquis,,,"Nobility, Government, Elite",,,,,,,,Graffigny_SaintAntoine,,,,,Male,French,1697,1783,Namur,Belgium,Paris,,,,,,,,,,,7381930,http://viaf.org/viaf/7381930,,,
1341,Graffigny,Francois Grobert,,,,,,,,,,,,,,,Graffigny_SaintAntoine,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1342,Graffigny,Mme Badaud,,,,,,,,,,,,,,,Graffigny_SaintAntoine,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1343,"Graffigny, Chatelet",François-Joseph Hunauld,,,,,,,,,,,,,,,"Graffigny_SaintAntoine, Chatelet_Lambert",,,,,Male,French,,,Ch‚teaubriant,France,,,,,,,,,,,,,,,,
1344,"Voltaire, Graffigny, Arnould","Louis de Brancas de Forcalquier, marquis de CÈreste","general,army officer,diplomat,soldier",diplomat,high-ranking_general,marquis,,,"Government, Elite, Military, Nobility, Court",,,,,,,,"Graffigny, Arnould ",,,,,Male,French,1672,1750,,France,,unknown, , ,Voltaire, , , , ,,,,,5,0,5
1345,"Voltaire, D'Alembert, Graffigny, Arnould, Geoffrin, Tencin, Entresol, Helvetius, Holbach, Lespinasse",Claude Adrien HelvÈtius,"author,philosopher",,,,,"Letters_Philosophical, Letters_Literary","Government, Elite",,,"AcadÈmie des sciences, Academy of Caen",Yes,,,,"Graffigny, Arnould, Geoffrin, Tencin, Entresol, Helvetius, Holbach, Lespinasse",Yes,,,,Male,French,1715,1771,Paris,France,Paris,France, , ,Voltaire, ,D'Alembert, , ,,http://upload.wikimedia.org/wikipedia/commons/2/24/Claude_Adrien_Helv%C3%A9tius.jpg,100185545,http://viaf.org/100185545,177,278,455
1346,"Voltaire, Deffand, Graffigny, Arnould, Lespinasse, Necker, Deffand",Jean François de La Harpe,academy member,,,,,Letters_Literary,Elite,Education,,"French Academy, Academy of Rouen",Yes,Yes,,,"Graffigny, Arnould, Lespinasse, Necker, Deffand",,,,,Male,French,1739,1803,Paris,France,Paris,France, , ,Voltaire, , , , ,,http://upload.wikimedia.org/wikipedia/commons/7/7c/La_Harpe.jpg,13119,http://viaf.org/13119,71,17,88
1347,"Rousseau, Hume, ASmith, Graffigny, Boufflers, Lespinasse, Deffand","Marie Charlotte Hippolyte de Campet de Saujon, comtesse de Boufflers","aristocrat,salon hostess",,,comtesse,,Letters_Literary,"Nobility, Elite, Court",,,,,,,,"Graffigny, Boufflers, Lespinasse, Deffand",,,,,Female,French,1724,1800,,France,,unknown, ,ASmith, ,Rousseau, ,Hume, ,,,69200113,http://viaf.org/viaf/69200113/,76,44,120
1348,"Voltaire, Graffigny, Entresol",Germain Louis Chauvelin,government minister,minister,,,,,"Elite, Government",,,Academy of Amiens,,,Yes,Yes,"Graffigny, Entresol",,,,,Male,French,1685,1762,,France,,unknown, , ,Voltaire, , , , ,,upload.wikimedia.org/wikipedia/commons/thumb/3/30/Chauvelin....jpg/280px-Chauvelin....jpg,57368176,http://viaf.org/57368176,10,3,13
1349,"Voltaire, D'Alembert, Graffigny, Entresol","RenÈ Louis de Voyer de Paulmy, marquis d'Argenson","aristocrat,government minister",minister,,marquis,,"Letters_Literary, Political Economy","Elite, Government, Nobility",,,Academy of Inscriptions,Yes,,Yes,,"Graffigny, Entresol",,,,,Male,French,1694,1757,Paris,France,Paris,France, , ,Voltaire, ,D'Alembert, , ,,,76454991,http://viaf.org/76454991,93,10,103
1350,"Voltaire, Rousseau, Encyclopedistes, Graffigny, Holbach, Houdetot, Epinay, Quinault, Geoffrin, Lespinasse","Jean François de Saint-Lambert, marquis de Saint-Lambert","academy member,poet,author,philosopher",,,marquis,,"Letters_Literary, Letters_Philosophical","Nobility, Elite, Military",Cultural,,French Academy,Yes,Yes,,,"Graffigny, Holbach, Houdetot, Epinay, Quinault, Geoffrin, Lespinasse",,,,,Male,French,1716,1803,Nancy,France,Paris,France, , ,Voltaire,Rousseau, , , ,,http://upload.wikimedia.org/wikipedia/commons/d/d4/Jean-Fran%C3%A7ois_de_Saint-Lambert.jpg,71423453,http://viaf.org/viaf/71423453,113,12,125
1351,"Voltaire, D'Alembert, Hume, Graffigny, Lespinasse, Entresol, Geoffrin",Charles Jean François HÈnault,"politician,academy member",,,,,Letters_Literary,Government,Cultural,,"French Academy, Academy of Inscriptions",Yes,,,,"Graffigny, Lespinasse, Entresol, Geoffrin",,,,,Male,French,1685,1770,Paris,France,Paris,France, , ,Voltaire, ,D'Alembert,Hume, ,,http://upload.wikimedia.org/wikipedia/commons/f/f2/C.J.F._H%C3%A9nault_1.jpg,118096,http://viaf.org/118096,56,20,76
1352,"Voltaire, D'Alembert, Graffigny, Quinault",François Augustin Paradis de Moncrif,"poet,author,playwright,musician",,,,,Letters_Literary,Court,"Artist, Cultural",,French Academy,Yes,,Yes,,"Graffigny, Quinault",,,,,Male,French,1687,1770,Paris,France,,unknown, , ,Voltaire, ,D'Alembert, , ,,http://upload.wikimedia.org/wikipedia/commons/0/00/Moncrif_2.jpg,29544512,http://viaf.org/29544512,58,2,60
1353,"Voltaire, Graffigny, Quinault","Anne Claude Philippe de Tubières-Grimoard de Pestels de Levis, comte de Caylus",aristocrat,,,comte,,"Letters_Literary, Letters_Antiquarian, Collector","Elite, Military, Nobility",,,Academy of Inscriptions,Yes,,Yes,,"Graffigny, Quinault",,,,,Male,French,1692,1765,Paris,France,,unknown, , ,Voltaire, , , , ,,http://upload.wikimedia.org/wikipedia/commons/d/d4/Roslin_Comte_de_Caylus.jpg,,,3,1,4
1354,"Voltaire, Graffigny, Quinault",Jeanne Françoise Quinault,actress,,,,,,,"Artist, Cultural",,,,,,,"Graffigny, Quinault",,,,,Female,French,1699,1783,,France,,unknown, , ,Voltaire, , , , ,,http://upload.wikimedia.org/wikipedia/commons/d/dc/Jeanne-Fran%C3%A7oise_Quinault_by_Pirodon_after_Quentin_de_La_Tour.jpg,19997758,http://viaf.org/19997758,39,0,39
1355,"Voltaire, Graffigny, Quinault",abbÈ — de La Marre,"author,playwright",,,,abbÈ,Letters_Literary,,Cultural,,,,,,,"Graffigny, Quinault",,,,,Male,French,1708,1742,Quimper,France,Bavaria,Germany, , ,Voltaire, , , , ,,,225735711,http://viaf.org/225735711,1,1,2
